2026-05-16 08:54:27 | INFO     | main | REQUEST  POST /documents/upload
2026-05-16 08:54:27 | INFO     | routes | Upload request — filename='Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' content_type=application/pdf
2026-05-16 08:54:27 | INFO     | routes | File read — size=89999 bytes
2026-05-16 08:54:27 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 08:54:28 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 08:54:28 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 08:54:28 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 08:54:28 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 08:54:48 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:49 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:50 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:50 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:51 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:51 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:52 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 08:54:52 | INFO     | llm | Embedding complete — 7 vector(s) returned
2026-05-16 08:54:52 | INFO     | db | Inserting 7 chunks for file 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 08:59:58 | INFO     | main | Application shutting down
2026-05-16 09:00:05 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 09:00:05 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 09:00:05 | INFO     | db | Using embedding dimension: 3072 (provider=gemini)
2026-05-16 09:00:05 | INFO     | db | DB initialisation complete
2026-05-16 09:00:05 | INFO     | main | Database initialised successfully
2026-05-16 09:00:27 | INFO     | main | REQUEST  POST /documents/upload
2026-05-16 09:00:27 | INFO     | routes | Upload request — filename='Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' content_type=application/pdf
2026-05-16 09:00:27 | INFO     | routes | File read — size=89999 bytes
2026-05-16 09:00:27 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 09:00:27 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 09:00:27 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 09:00:27 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 09:00:27 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 09:00:49 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:50 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:50 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:51 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:51 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:52 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:53 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:00:53 | INFO     | llm | Embedding complete — 7 vector(s) returned
2026-05-16 09:00:53 | INFO     | db | Inserting 7 chunks for file 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 09:01:22 | INFO     | main | Application shutting down
2026-05-16 09:01:32 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 09:01:32 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 09:01:32 | INFO     | db | Using embedding dimension: 3072 (provider=gemini)
2026-05-16 09:01:32 | INFO     | db | DB initialisation complete
2026-05-16 09:01:32 | INFO     | main | Database initialised successfully
2026-05-16 09:01:41 | INFO     | main | REQUEST  POST /documents/upload
2026-05-16 09:01:41 | INFO     | routes | Upload request — filename='Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' content_type=application/pdf
2026-05-16 09:01:41 | INFO     | routes | File read — size=89999 bytes
2026-05-16 09:01:41 | INFO     | routes | Extracting text from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' (type=pdf, size=89999 bytes)
2026-05-16 09:01:42 | INFO     | routes | Extracted 3018 characters from 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 09:01:42 | INFO     | routes | Text split into 7 chunks (size=500, overlap=50)
2026-05-16 09:01:42 | INFO     | routes | Generating embeddings for 7 chunks
2026-05-16 09:01:42 | INFO     | llm | Embedding 7 text(s) using provider=gemini
2026-05-16 09:01:57 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:01:58 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:01:58 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:01:59 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:01:59 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:02:00 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:02:00 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
